Community,ApartmentLayout,Area,Floor,ConstructionYear,TotalPrice,UnitPrice,Orientation,RenovationDegree,Elevator,PlotRatio,GreeneryRate,PropertyFee,DistanceToWasteStation_km,SurroundingBusLines_05km,SurroundingSchools_1km,DistanceToSubway_km,DistanceToBusinessDistrict_km,DistanceToPark_km,AgentSafetyScore,AgentComfortScore,AgentValueForMoneyScore,AgentLocationScore,AgentFutureAppreciationScore,AgentEnvironmentalScore,AgentPropertyServiceScore
12,2,103,18,2010,173,16746,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,2.5,3.5,3.67,3.5,3.25
12,2,92,32,2015,150,16206,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,1.5,2,2,4.67,3.5,3.5
12,2,103,18,2015,175,16939,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,3.5,4.5,3.33,4.5,4.25
12,2,99,27,2015,160,16153,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2.5,2.5,3.67,4,4.75
12,2,92,18,2010,135,14585,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,1.5,3.5,5,4.67,5,2.75
12,2,99,18,2015,163,16456,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,1,1,1,1,1,1,3
12,2,99,27,2005,160,16153,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,2.5,3,3.67,4,3
12,2,83,45,2014,135,16265,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,4,3.5,4,2,4.5,3.25
12,2,122,31,2014,200,16357,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,3.5,3,3.33,2.5,2.75
12,4,63,40,2014,95,15022,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,3,2.5,4.5,3.33,3,3
12,1,63,30,2013,93,14711,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,5,5,2.5,3.33,5,3
12,2,85,31,2015,140,16397,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3.5,2.5,3,2,3,3
12,2,101,30,2012,140,13804,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,2,3,4,3,3.5
12,2,92,31,2016,130,14045,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,4,4,5,5,4
12,1,103,33,2017,158,15294,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1,5,5,4,4.5,4
12,4,63,30,2015,95,15022,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,2.5,3,2.67,3,3.75
12,5,137,33,2015,199,14454,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,3,4.5,3,4,5,4
12,5,124,33,2012,210,16839,2,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2,2,2.5,2.33,5,3.25
12,4,63,40,2015,94,14869,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2.5,4,3.5,4,4,4
12,4,63,28,2016,88,13915,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,2,4,2.5,3.33,4.5,4
12,1,63,32,2015,93,14711,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3,3.5,3.5,5,5,4
12,1,63,40,2014,93,14706,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2,3,3,3,3,3.75
12,1,63,40,2014,91,14390,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,1.5,2.5,4,3.33,5,3.75
12,2,90,27,2012,140,15545,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,1.5,3,3,3,5,3
12,2,124,18,2015,210,16839,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2.5,3.5,4,3.67,5,4
12,2,92,40,2012,155,16746,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,3,3,4,5,4
12,2,99,31,2016,135,13629,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,5,5,5,5,4.5
12,2,99,27,2005,160,16153,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,3.5,4,3.67,5,3
12,2,103,29,2012,176,17036,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,4,3,2,3.67,3,4
12,2,99,18,2015,163,16456,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,3.5,3.5,4,5,4
12,8,137,28,2013,215,15616,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,3,2.5,3,3,3
12,2,103,18,2010,173,16746,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,3,3,3.67,4,3.5
12,2,92,18,2010,135,14585,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,1.5,2.5,2,3,5,2.75
12,2,83,45,2014,135,16265,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3.5,3.67,2.5,3.25
12,2,122,31,2014,200,16357,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,4.5,4,2.67,3,3.25
12,4,63,40,2014,95,15022,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,3,3.5,3.33,5,5
12,2,92,31,2016,130,14045,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,1.5,2.5,2.5,3.33,5,3.25
12,1,63,30,2013,93,14711,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,5,3.5,5,5,5
12,2,85,31,2015,140,16397,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,4.5,4.5,4.5,4.67,3,4
12,2,101,30,2014,140,13804,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,3,3,3
12,5,124,33,2012,210,16839,2,3,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3,3,4,3
12,1,63,40,2014,93,14706,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,1.5,3,4,4,5,3.5
12,4,63,30,2015,95,15022,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2.5,3.5,3.5,3.67,3.5,3.25
12,4,63,40,2015,94,14869,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,2.5,3,3.33,5,3.25
12,4,63,40,2013,95,15022,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2.5,3,1,3,5,4
12,1,63,40,2014,91,14390,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,4.5,3,3.33,4.5,3.25
12,2,92,29,2012,149,16098,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,3.5,4,2.67,3.5,3.5
12,2,92,25,2013,140,15125,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,4,4,4,4.33,5,4
12,1,63,32,2015,93,14711,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,4,3,4.33,5,4
12,1,63,40,2013,103,16287,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2,3,3,3.67,4.5,3.75
12,2,99,34,2017,160,16153,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,3.5,3,3,5,3.25
12,2,103,33,2017,165,15971,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,2.5,4,3.5,4,5,4.75
12,2,90,40,2015,145,16100,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1,4,4,3.33,3.5,3
12,2,82,40,2014,118,14225,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,5,3,4,4.5,3.75
12,4,63,28,2016,88,13915,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3,3,3,3
12,2,122,27,2012,198,16194,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,4,3,2.5,3,3,3.75
12,5,137,33,2015,199,14454,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,3,2.5,3,3,4.5
12,2,90,32,2016,135,14952,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2,2,3,3,5,2.75
12,2,104,26,2015,163,15540,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3.5,4,4,4,5,4.25
12,2,86,33,2015,126,14545,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,2,1.5,3,2,4,3.5
12,2,99,18,2015,146,14740,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,2.5,3,2.5,3,4.5,3.5
12,2,104,35,2015,150,14301,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,2,3,2.67,2.5,4
12,2,90,40,2013,155,17211,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,5,5,5,5
12,2,92,40,2015,142,15341,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2.5,4,3,2.67,5,3
12,2,92,40,2008,143,15449,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,2,4,5,4,5,3
12,2,86,27,2012,150,17315,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.33,1.5,3,3.5,3.67,4,3.5
12,2,104,32,2017,143,13628,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,3,3,3,3.67,3,3
12,2,92,30,2015,150,16195,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3,5,4.5,4.67,5,4.5
12,2,99,18,2015,149,15043,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,1.5,1,3.5,2.33,5,3.25
12,2,86,17,2015,133,15390,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2,1.5,3,4,3,3,2.25
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,1,2,1,1,1,1,1
12,2,92,27,2014,142,15341,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.33,2,4,3,3,4.5,3.75
12,4,63,45,2000,88,13968,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2.5,3.5,3.5,4,4.5,3.5
12,2,85,28,2014,135,15758,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,1.5,2.5,4.5,4,5,4
12,2,92,33,2013,135,14590,1,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,3,5,3.5,4.67,5,4
12,2,120,17,2015,185,15331,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2.5,4,4.5,4.67,2.5,4
12,2,138,6,2000,226,16377,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.33,2.5,3,2.5,3.67,5,3.75
12,2,87,45,2000,145,16667,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,2.5,3,3,5,3.25
12,2,92,27,2012,140,15130,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3.5,3,3,3.5,3.75
12,2,103,18,2015,175,16939,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3.5,2.33,5,3.75
12,2,99,18,2010,163,16456,1,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,4,2,3,3,3.75
12,2,99,18,2014,163,16456,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3.67,2,3,3.5,3.33,2,3.25
12,2,101,32,2014,140,13804,2,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,5,5,5,4.5,4,5,5
12,1,103,33,2017,158,15294,1,4,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,2,1.5,4,4.33,5,4.5
12,2,92,18,2018,140,15125,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3.5,3.5,3,3,3,3
12,2,92,40,2008,143,15449,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4.67,3,4,5,3,5,4.25
12,2,87,45,2000,145,16667,2,1,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,4,3,2,4
12,4,63,45,2000,88,13968,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,2.67,2.5,2.5,2.5,3,3,3.25
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,3,2.67,3.5,2.75
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,4,3.5,3.5,3,3.67,4,3.25
12,4,63,40,2000,97,15397,2,2,1,3.48,0.4,1,2.2,6,5,0.27,5.3,1.9,3,3,3,4,4,3.5,2.25
13,1,82,6,2009,85,10290,2,5,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,2,2,2,2,3
13,1,83,6,2009,85,10241,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,1.5,3.5,3.5,3.67,5,3
13,1,81,6,2000,94,11605,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.67,3,3,3,3,5,3
13,1,82,6,2000,95,11585,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,3,3,3,3,3
13,1,83,6,2010,88,10602,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,2.67,1.5,3,3,2,3.5,3
13,1,83,6,2010,85,10241,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,1.33,2.5,3,2.5,2,2.5,4
13,2,110,6,2000,135,12273,2,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,4,5,4,5,3.75
13,1,82,6,2000,95,11585,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,3.5,4.5,3.67,4.5,3
13,2,110,6,2011,125,11364,2,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,1.5,4,4.5,3,5,4
13,2,110,6,2010,135,12273,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,4.5,3.5,4,4.67,5,2.5
13,1,83,6,2011,90,10843,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.67,2.5,3,3,2.67,4,3.75
13,2,101,6,2013,115,11386,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,2,3,3.33,4,2.75
13,1,81,6,2011,88,10864,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,2.5,4.5,3.5,5,5,3.25
13,1,83,6,2010,89,10723,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,3,3,3,3.33,3.5,3.5
13,1,83,6,2010,80,9639,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3.5,3.5,3.5,4.33,3.5,4.25
13,1,81,6,2010,90,11111,1,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,4,2.5,4,4,3.5,3.5
13,1,85,6,2012,85,10000,1,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,4,4,3.33,4,3.75
13,4,83,6,2008,85,10241,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,3,3,3,3,3
13,1,83,6,2012,85,10241,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,5,5,5,4,5,5,3.75
13,1,85,6,2009,88,10353,1,4,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,3,3.5,3,3.67,5,4
13,1,83,18,2010,98,11688,1,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,3,2,2.67,3,2.5
13,1,83,18,2010,95,11330,1,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,3,4,4.5,2.67,4,4.75
13,1,85,6,2012,89,10471,5,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.33,5,3.5,3,3,5,3.25
13,2,101,6,2010,115,11386,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,1,3,5,2.67,5,3
13,1,82,6,2006,89,10854,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,2.33,1,1,5,1.33,5,1.5
13,1,80,6,2010,85,10625,1,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,2,2.5,3.5,2.67,3,3.75
13,1,83,16,2008,95,11330,2,2,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,3,2.5,3.5,3.33,3.5,3
13,1,83,6,2012,85,10241,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,3,3,3,3,3
13,1,83,6,2014,89,10723,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,3,4,3,3.33,5,3.75
13,1,83,6,2013,80,9639,1,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,5,3.5,5,4,5,5,5
13,1,83,6,2010,83,10000,2,2,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.67,1.5,3.5,4,4.33,5,4.5
13,1,83,6,2012,85,10241,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.67,3,2,4,3,5,3.25
13,1,83,18,2012,92,10972,2,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.67,2,3,4,2.67,4,4
13,1,83,24,2010,92,10972,2,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.67,3,3.5,5,3.33,5,4.75
13,1,83,6,2011,85,10241,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,3,5,4.5,4,5,2.75
13,2,106,6,2010,100,9434,2,4,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,1.5,3.5,3,3,5,3
13,2,99,16,2013,82,8262,2,4,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,1,4.5,4.5,5,5,5
13,1,82,6,2009,85,10291,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.33,1,5,3.5,4.33,5,2.75
13,6,167,6,2012,122,7305,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,2,3,2.33,3,3
13,2,101,6,2009,115,11386,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,1.5,4,5,5,4,3
13,1,82,6,2000,95,11585,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,2.5,2,4,3,5,3
13,1,81,6,2000,94,11605,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,1.5,4.5,3,4,5,3.5
13,1,83,18,2014,92,10972,2,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,3,3.5,2.5,3.67,4,3
13,1,83,6,2010,85,10241,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,2.5,4,4,4,4,3.75
13,1,80,6,2010,85,10625,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,1.5,2,3.5,3.33,4,2.75
13,1,80,6,2010,93,11625,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,2,3,2,2.5,3.33,3.5,2.25
13,1,83,6,2010,85,10241,2,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,2,4.5,3,2.67,5,3
13,1,83,6,2012,85,10241,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.67,2,3,3.5,3.67,5,3.5
13,6,167,6,2006,128,7665,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3.5,3,3,2.67,5,3.25
13,1,81,6,2000,94,11605,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,2.33,2,3,3,3.67,4,3
13,2,101,6,2010,120,11881,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,3.5,2.5,3,4,3
13,1,83,6,2000,95,11446,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.33,3,4,4,3.67,3.5,3.5
13,1,83,6,2010,85,10241,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,2.67,2,3,2.5,3,3,2.75
13,1,83,6,2012,85,10241,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.67,4,4,4,4,5,4
13,6,167,6,2012,121,7246,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,2,2.5,3.5,4.33,5,3
13,1,81,6,2000,94,11605,2,2,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.33,3,3,3,4,3.5,3.5
13,1,83,6,2008,85,10241,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.67,1.5,4.5,2.5,2,5,3.25
13,1,82,6,2010,95,11585,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,5,5,5,5,5,5,5
13,6,167,6,2009,121,7246,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,5,2,3.5,2.5,4.33,5,5
13,1,81,6,2012,94,11605,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.33,4,4,4,3.67,5,3.25
13,1,83,6,2010,93,11205,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,2.67,2,3.5,4,4,5,3.5
13,1,83,6,2010,83,10000,2,2,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.33,4,4.5,4,4,5,3.25
13,1,83,6,2013,80,9639,1,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4,2.5,3,3.5,4,5,3.25
13,1,83,24,2010,92,10972,2,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,3.5,4,4,4.5,3
13,1,83,18,2012,92,10972,2,1,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,4.33,2,5,2.5,3.67,5,4
13,1,82,6,2009,85,10291,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,2,2,2,3,3,3.5,3
13,1,83,6,2008,87,10482,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,2.5,4,3.5,3.33,5,3.5
13,6,167,6,2006,128,7665,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,3,4,2,4,4.5,3.25
13,2,99,16,2013,82,8262,2,4,1,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,5,3,5,4,5,5,5
13,6,167,6,2012,121,7246,2,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3.33,2.5,2.5,2.5,3,3,3.25
13,6,167,6,2009,121,7246,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,3,2.5,3,3,3,5,3.5
13,6,167,6,2012,122,7305,1,1,2,1.6,0.46,0.8,2.1,13,6,0.73,8.3,0.82,2,2,3,2.5,3,5,3.25
14,2,89,24,2017,119,13224,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3,4,4.5,3,5,2.75
14,2,95,28,2017,137,14421,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,3.67,5,4
14,2,88,28,2016,134,15227,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,4,4.5,4.5,5,5,4.5
14,2,86,28,2016,115,13372,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,1.5,2,4,3.33,5,3.5
14,2,106,26,2017,135,12712,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,2,1,4,3,3,3
14,2,106,24,2017,155,14623,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,1.5,2,3,3.33,5,3
14,2,107,28,2014,145,13551,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,2.5,4,5,3.33,5,3.5
14,10,48,22,2017,52,10833,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3,3,3,3,3,3
14,4,50,20,2019,60,12000,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.33,3,4,4.5,3.67,5,3.25
14,10,47,18,2016,57.4,12213,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,1.33,2,2,3,2,2,1.75
14,2,88,32,2018,95,10795,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,1.5,2,4,3.67,5,3.75
14,2,106,30,2015,126,11887,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4,4,3.5,4,4.33,4.5,3.75
14,4,47,26,2017,50.5,10745,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,1.5,4,3.5,3,5,3
14,4,52,28,2017,55.8,10731,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,5,4.5,4,5,3.33,5,4.25
14,10,50,24,2017,53.9,10776,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3.67,3.5,2.5,4.5,3,5,3.5
14,4,70,25,2018,80,11429,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,2,2.5,2.5,4.67,4,3.5
14,10,51,25,2016,56.3,11043,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,2,3,2.5,2.67,4,3.75
14,2,95,18,2000,137,14421,2,2,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2.5,4,4.5,3.33,5,3.25
14,2,106,30,2015,172,16226,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2.5,3.5,3,2.67,5,3.75
14,2,122,6,2016,200,16393,2,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2,3.5,3.5,4.33,4.5,3.25
14,2,96,18,2018,145,15104,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.67,1.5,3,3,2.33,3.5,3
14,2,87,30,2017,132,15172,2,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,3,3.5,2.5,3.5,2.33,4,3.5
14,2,128,18,2019,145,11328,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,1,1,1,3,1,1,1
14,2,124,6,2016,245,19758,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,2.33,1,3,3,2.33,5,3
14,2,126,7,2018,180,14286,1,1,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2.5,4,4.5,3.67,5,3.75
14,2,125,6,2019,198,15840,1,4,1,2.5,0.4,1.4,1.8,4,5,0.7,6.6,1.1,4.33,2,4.5,2,5,4,3
